age,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
23,0.3624399522301358,70.81794115180011,315.3406889749537,Month-to-month,Electronic check,Fiber optic,0,1,1,0,0,1,1
66,4.4301658142992695,25.08936439096523,1430.6775226963541,Two year,Credit card,Fiber optic,0,1,0,0,1,1,0
54,0.5529221063236709,42.57512519811216,379.20654706230505,Two year,Mailed check,No,0,0,1,1,1,1,0
59,0.8747517492021876,83.58819969581631,926.8248249794896,Month-to-month,Bank transfer,DSL,1,1,1,1,1,0,0
50,0.22263530282193345,62.35726822196906,130.36039577034907,Month-to-month,Electronic check,Fiber optic,1,0,1,0,1,1,1
23,0.5029865293233661,54.52537394457156,403.28857264427756,Two year,Mailed check,Fiber optic,1,1,0,1,1,1,0
32,1.4647100020383288,37.82851969485051,655.6968872919127,Two year,Credit card,DSL,1,1,1,0,1,1,0
47,1.8717254553234797,43.40527357448303,866.7216284643603,Two year,Bank transfer,Fiber optic,1,0,0,1,1,1,0
21,0.5630085598475739,24.564027200761053,125.62831174919148,Month-to-month,Mailed check,DSL,0,0,1,1,1,0,1
50,0.11893142557536307,62.97438562596934,98.3282998651827,Two year,Bank transfer,DSL,0,1,0,1,0,0,0
36,0.9919819700467516,53.03124838837906,722.2940853705891,Month-to-month,Credit card,Fiber optic,1,1,1,1,1,0,1
34,0.5336772835701117,45.668242180293696,274.1124239706983,One year,Electronic check,Fiber optic,1,1,1,1,0,0,1
50,0.49577925894404595,63.63753149664094,257.68214735323573,Two year,Bank transfer,DSL,0,1,1,1,0,0,0
46,6.430903523012014,72.27941261705476,5583.53731921276,Month-to-month,Credit card,DSL,0,1,0,0,1,1,0
34,1.9157910963019935,106.8639586441989,2468.093849839344,Two year,Electronic check,DSL,0,1,1,1,1,0,0
57,1.6278223038618904,34.76233160873573,697.6265476135939,Month-to-month,Bank transfer,DSL,1,0,1,1,1,1,1
23,1.0749385471559503,88.18762086601043,1229.5424282056313,Two year,Bank transfer,DSL,1,1,1,1,1,0,0
49,1.120537168926944,84.46203122030144,1237.6064681539788,Month-to-month,Bank transfer,DSL,1,1,0,1,1,1,0
48,1.5569962540396327,49.41814521246599,863.9053164905871,Two year,Mailed check,Fiber optic,0,1,0,0,1,1,0
35,2.38428483384761,69.06471909172062,1914.4252016071252,Month-to-month,Mailed check,Fiber optic,0,0,1,1,0,0,0
44,2.422304336670092,55.847335013247694,1519.3310304331408,One year,Bank transfer,Fiber optic,0,1,1,1,0,1,0
21,0.3767450324524554,68.71377160837478,380.53243240238083,One year,Electronic check,Fiber optic,1,1,0,0,0,1,0
53,1.3867454202861678,95.18262026809101,1728.8107638051226,Month-to-month,Mailed check,DSL,1,0,1,1,1,1,0
37,1.0619141333481446,77.11212465262626,951.1292674626402,Month-to-month,Electronic check,DSL,1,1,1,1,0,0,0
32,4.088565306533237,75.17216746466885,3664.0127344829198,One year,Electronic check,No,0,1,0,1,0,1,0
55,1.99618913544742,56.39381360090715,1497.5508718888311,Month-to-month,Credit card,DSL,1,0,1,0,1,1,0
29,1.520729257014458,35.3188667015133,695.0809923325209,One year,Mailed check,DSL,1,0,1,1,1,0,0
18,0.24522731358721372,60.830635789191845,222.63157126073432,Month-to-month,Credit card,DSL,1,1,1,1,1,1,1
18,1.8609714582654715,89.1321630972783,1871.3772878526015,Two year,Electronic check,Fiber optic,1,1,1,0,0,0,0
49,0.24932205761069548,34.45664286820705,170.96242010704123,Month-to-month,Bank transfer,Fiber optic,1,0,1,1,1,0,0
20,0.8225838287374608,43.8982126364661,340.4058838518498,Month-to-month,Electronic check,No,1,0,0,1,1,1,0
66,0.3082659445348505,67.52535472468136,136.38718845756097,Month-to-month,Credit card,No,0,0,0,1,1,1,1
18,2.355789276632577,45.30690430305475,1246.1250740979856,Month-to-month,Credit card,Fiber optic,0,1,0,1,1,0,1
65,0.46197878375889284,49.14953105769575,213.89321461938152,Month-to-month,Electronic check,DSL,0,0,1,1,0,1,1
43,0.9946982593233696,56.528028365436455,652.5800075784765,Month-to-month,Credit card,DSL,1,0,1,0,1,0,0
38,4.52048424177426,37.68765191619701,1900.299075707213,Two year,Electronic check,DSL,1,1,1,1,0,0,0
31,0.4571072774603071,45.51756307567263,345.5585426565495,One year,Bank transfer,DSL,0,1,0,1,0,1,1
45,1.417760858989938,79.06855833574618,1457.9723156738453,One year,Credit card,DSL,1,1,1,0,0,1,0
39,1.086944413268481,38.85260435538072,312.0332075260593,Month-to-month,Credit card,DSL,1,1,1,1,1,0,0
56,0.0365805866331303,33.04255731010325,112.35037412980388,One year,Credit card,DSL,1,1,1,1,1,0,0
41,3.1477372689118486,52.399500409322116,1898.2254607472562,Month-to-month,Mailed check,DSL,1,1,1,1,1,1,0
42,0.143090623058744,79.63911005019692,222.4448722213973,One year,Electronic check,No,1,1,1,1,1,1,0
34,1.2858780291350485,61.061563840062206,935.368031132116,Month-to-month,Electronic check,Fiber optic,0,1,1,1,0,1,0
39,1.6450466418653056,55.708378437687635,1102.5921268802556,Month-to-month,Bank transfer,No,0,0,0,0,1,0,1
44,1.9800169421281837,65.88717595031214,1546.9829308650621,Month-to-month,Credit card,DSL,1,1,1,1,1,1,0
18,2.333557192114379,30.08585134280696,963.6975778060433,Two year,Electronic check,Fiber optic,0,1,1,1,1,1,0
19,0.584109593843989,74.89411307550066,400.9976383855348,Month-to-month,Bank transfer,DSL,0,1,1,1,1,1,1
51,0.020057796729096085,72.66870062807288,78.27492218268593,One year,Mailed check,DSL,1,1,0,1,0,1,0
42,2.570681451978797,56.813830518085574,1862.7361404334692,Month-to-month,Mailed check,DSL,1,1,1,1,1,1,0
37,1.5342618257453886,85.11849023592833,1638.762610862838,One year,Bank transfer,No,1,1,0,1,1,0,0
40,3.6172136226257705,42.45007802093923,2075.08189741876,Two year,Mailed check,No,0,1,1,0,1,0,0
45,3.445082910662892,87.55817986507138,3566.8475934303915,Month-to-month,Credit card,DSL,1,1,1,0,1,0,0
31,3.7071782729358422,68.08987331190502,3124.7860696455336,Month-to-month,Electronic check,DSL,0,1,1,0,1,0,0
28,1.3275444019965388,58.26894820243653,917.6463284223087,Two year,Credit card,Fiber optic,0,1,0,1,0,1,1
42,0.8118155996739768,64.60252729263377,752.6846808495541,One year,Electronic check,DSL,1,1,1,0,1,1,0
25,3.1361908516638586,62.854704683781165,2364.723298187559,Month-to-month,Electronic check,DSL,0,0,1,1,1,0,0
46,1.2003854120645412,89.40565792835434,1249.0673922125015,One year,Bank transfer,DSL,0,0,0,0,0,1,1
18,0.40531514943085806,43.466417450579726,342.01839019763224,One year,Credit card,Fiber optic,1,1,1,1,0,1,0
55,3.861684754346913,49.74961521706803,2256.2517735186284,Month-to-month,Electronic check,DSL,0,1,0,1,1,0,0
47,4.283653329669396,85.7260578414496,4265.375981453426,Two year,Mailed check,DSL,1,1,1,1,0,1,0
43,1.255879352009015,53.089301296322816,748.4003994102642,Month-to-month,Bank transfer,DSL,1,0,1,1,0,1,1
54,0.1574365793759157,83.01066154663184,218.73026992645615,Month-to-month,Electronic check,Fiber optic,1,1,1,0,1,0,1
64,0.9814777400702991,98.98871966017418,1305.0665735329508,One year,Credit card,No,0,0,1,1,1,0,0
55,3.2545690344988767,56.96409946116733,2235.8360677428036,Month-to-month,Credit card,DSL,1,1,1,0,0,0,0
18,4.640969246999534,78.6272465315061,4510.69930427105,Month-to-month,Electronic check,No,0,0,1,1,1,0,0
20,0.4549878572401702,41.926154373202834,93.09320153925046,One year,Mailed check,No,1,0,0,1,1,0,1
30,0.13864359120726946,80.09466596135618,88.9289990233585,Two year,Credit card,No,0,0,1,1,1,1,0
40,4.196848405608286,68.98847971973534,3445.55278168992,Two year,Mailed check,Fiber optic,0,1,1,1,1,1,0
47,0.9866425748892519,74.4607656432043,870.1379957619828,Two year,Bank transfer,Fiber optic,1,1,1,1,1,1,1
29,1.560728637874271,52.088558559292096,983.9626994139574,Two year,Electronic check,No,0,0,1,1,0,0,0
42,6.8881562410584225,31.77833168865655,2695.8204607589505,Month-to-month,Bank transfer,DSL,0,0,0,1,1,0,0
28,0.13776731471825468,75.0650412949901,79.61742620405919,Month-to-month,Electronic check,Fiber optic,0,0,1,1,0,1,1
30,2.0900558839694994,23.731936950410912,609.1157622297065,Two year,Credit card,No,1,1,1,1,0,1,0
18,0.15398979618024994,58.652990155149304,103.87125495983861,Month-to-month,Mailed check,Fiber optic,0,0,1,0,1,0,1
26,0.9415083927944033,83.8236373283994,854.4589063217923,One year,Electronic check,No,1,0,0,1,0,0,0
19,3.257389738244296,68.83795471746072,2679.417898672441,One year,Credit card,Fiber optic,0,1,1,1,1,1,0
25,1.13645836855904,103.96685289579626,1403.48204732438,Month-to-month,Electronic check,No,1,1,0,0,1,0,0
55,10.0,85.50218305163547,10243.753909695952,Two year,Mailed check,Fiber optic,1,1,1,1,0,0,0
25,1.6376896911154144,51.92203223348847,1023.5620688247011,One year,Mailed check,Fiber optic,1,1,1,1,0,1,0
79,0.7747459817892949,65.54626759702877,616.9478433663455,Month-to-month,Electronic check,Fiber optic,1,1,1,1,1,0,0
47,0.49720819000734,64.05258594911128,338.94012598983335,Two year,Credit card,No,0,0,1,1,1,0,0
42,0.8631681178007634,33.35646473307746,472.7783159587826,Month-to-month,Credit card,No,0,1,1,1,1,1,0
27,0.9321292705875124,46.19202167031294,399.7351626778348,Month-to-month,Electronic check,No,0,1,1,0,1,1,0
50,0.1423770125252901,53.784781860402795,19.795587880313136,One year,Bank transfer,Fiber optic,1,1,1,0,0,1,1
31,0.9227196279414428,24.27558994288127,546.7911222642088,Two year,Bank transfer,DSL,1,1,1,1,0,1,0
41,1.2481324329329626,65.94986936503285,883.9709153273512,One year,Credit card,DSL,1,1,1,1,1,0,0
78,2.565582955705842,60.01856310693918,1712.4157629264478,One year,Mailed check,No,0,0,1,1,0,0,1
38,2.138472936750616,31.542121973768516,882.8713650032125,One year,Bank transfer,Fiber optic,1,0,1,1,1,1,0
57,2.4672540548133335,73.08425730554664,1956.0971767841838,Month-to-month,Bank transfer,DSL,1,1,0,0,1,1,0
29,0.016797707424233577,79.31745489381919,0.0,Two year,Mailed check,DSL,1,1,1,1,1,0,1
39,0.49095061726068595,69.54068957729778,624.2750261801459,Two year,Mailed check,No,1,1,1,0,1,0,0
66,2.167551522942474,58.518636495820594,1367.6123236690557,Month-to-month,Electronic check,No,0,1,0,0,1,0,0
30,1.323255818820049,76.8288430350371,1021.774114618029,Month-to-month,Credit card,No,0,1,1,1,1,1,1
67,0.010655284770946407,78.60440720953382,0.0,Two year,Mailed check,Fiber optic,1,0,1,0,1,0,0
50,3.26433499098281,71.14807139439377,2876.849624758651,Two year,Credit card,DSL,0,1,1,1,1,1,0
31,2.9639334579677548,48.50775499130478,1837.7627678741483,Two year,Electronic check,DSL,0,1,0,0,1,0,0
49,1.5900017623244698,70.53201531022361,1294.4934640247734,Two year,Bank transfer,DSL,0,0,1,0,1,1,0
54,0.1375500599528558,88.90961301650958,215.0755116097801,One year,Credit card,No,0,1,0,1,1,1,0
49,2.9092753118199584,53.067418827765394,1991.678310242729,One year,Bank transfer,DSL,1,0,0,1,1,1,0
18,1.7527635291834363,106.95878678264862,2428.416168622989,One year,Credit card,Fiber optic,0,1,1,0,0,1,0
29,3.0461532840505616,54.487381320292315,1967.0894584594992,Month-to-month,Credit card,Fiber optic,1,0,0,1,0,1,0
36,2.7866137218140863,65.64814026680273,1965.0849299815814,One year,Mailed check,Fiber optic,1,1,1,1,0,0,0
38,3.249124135703862,51.550288079873276,1927.8315301926716,One year,Bank transfer,No,1,1,0,1,0,0,0
49,1.4596558007017555,69.46541671840522,1174.066762040693,One year,Electronic check,DSL,1,1,1,0,1,1,1
42,0.30240061536884816,30.155566147294493,83.53486145901527,One year,Bank transfer,Fiber optic,0,1,1,1,0,1,0
19,2.2243525705882052,54.07916402366558,1424.7075900347484,Month-to-month,Electronic check,DSL,1,0,1,1,1,1,0
45,1.9376632138705687,43.15757599302866,1115.3876286112495,Month-to-month,Bank transfer,DSL,1,1,1,0,1,1,0
49,2.7115550432567925,67.70676695784582,2330.5303475546684,Month-to-month,Bank transfer,Fiber optic,1,1,1,0,0,1,0
48,0.37237244452702434,84.88894751017816,362.1562933798172,Month-to-month,Mailed check,DSL,1,1,1,1,0,1,0
56,0.43376438892167374,77.92012374229103,515.4361859224947,Month-to-month,Electronic check,Fiber optic,1,1,1,0,1,1,1
52,4.422009488362917,20.0,1097.048413870209,Two year,Credit card,Fiber optic,1,0,1,1,1,1,0
46,2.77241111774242,105.8413930585576,3527.6808552809434,Month-to-month,Electronic check,DSL,1,0,1,0,1,1,0
38,4.776906727891121,70.90559881241737,4155.167599857218,Month-to-month,Electronic check,DSL,0,1,1,1,1,1,1
18,2.8435556052455615,49.47001719014,1695.274140895194,One year,Electronic check,Fiber optic,0,1,1,1,1,1,0
46,1.8184083319542306,68.14255837981882,1692.7130687322576,One year,Credit card,No,1,0,1,0,1,1,0
43,2.123400421117851,68.52379645005385,1602.2003821842031,Month-to-month,Credit card,Fiber optic,1,1,1,1,0,1,1
44,4.398756420399307,51.66302566096873,2675.5196999720824,One year,Bank transfer,Fiber optic,0,1,0,1,1,1,0
20,1.729327070408071,68.95833334684151,1418.3662613476042,One year,Credit card,Fiber optic,1,1,1,0,0,0,0
23,2.001472575862812,52.850554247593855,1313.2924883943062,Month-to-month,Electronic check,Fiber optic,1,1,1,1,1,1,1
55,0.34033554670108573,56.912760146199545,359.2292727738039,Month-to-month,Credit card,DSL,1,1,1,1,1,0,1
39,1.2846086116333792,51.27441728489831,787.9708392843495,Two year,Electronic check,Fiber optic,1,1,1,1,1,0,0
50,2.520360601742857,36.34657420520695,957.0547186709007,Two year,Electronic check,Fiber optic,1,1,0,0,0,0,0
40,0.6320058938599711,67.91672940430767,599.3366689480836,One year,Electronic check,Fiber optic,1,0,1,1,1,0,0
40,0.4519305084635853,76.70598873032677,491.48519448337987,Month-to-month,Bank transfer,Fiber optic,1,1,1,1,1,1,0
54,0.7532504339505985,75.29767192152744,486.4301826663835,Month-to-month,Credit card,No,1,1,1,1,1,1,0
32,0.5528266162686913,81.39850505270468,539.6107080443205,One year,Mailed check,DSL,0,1,1,1,0,1,0
41,0.4839205539850999,71.48680420029737,256.11302362675747,Month-to-month,Credit card,No,1,1,1,0,1,0,1
33,1.1062517362328723,54.34549003566193,654.9724027503211,Month-to-month,Mailed check,Fiber optic,0,0,1,1,1,0,0
33,4.768425913537777,81.79327728862378,4590.021303018774,One year,Electronic check,Fiber optic,0,1,1,1,1,0,0
35,1.4147341991172642,37.8496492031613,723.4927876518441,Month-to-month,Mailed check,DSL,1,1,1,0,1,1,0
43,0.41631378088851706,46.986572349750396,246.41690844821565,One year,Bank transfer,DSL,1,0,1,0,1,1,0
32,0.1601907017768928,45.71599857153511,0.0,Two year,Credit card,Fiber optic,1,1,1,0,0,1,0
58,2.382482689707693,86.6011211827862,2563.9146618229306,Month-to-month,Mailed check,Fiber optic,0,1,1,1,0,0,0
26,0.9651203132196539,83.85577028280152,827.7903049745114,Two year,Bank transfer,DSL,1,1,0,1,1,1,0
37,3.4500448822432115,74.7461047408999,3127.5403725945753,Month-to-month,Electronic check,Fiber optic,1,1,0,1,1,0,0
33,2.1547435597135283,86.43859730423594,2153.635063294527,Two year,Bank transfer,DSL,1,0,0,1,0,1,0
61,3.181639134416646,47.414344351760235,1773.6962940141548,Month-to-month,Credit card,No,0,1,1,1,1,1,0
42,0.6347602237087439,71.97190239721961,598.6458852006745,Month-to-month,Electronic check,No,1,1,1,1,1,0,0
55,2.3576430164048308,62.49651143233672,1820.278504643313,One year,Credit card,DSL,1,0,1,0,0,0,0
18,0.6132187642673617,81.93764207769829,736.6453028180063,Month-to-month,Bank transfer,No,0,1,1,0,1,0,0
44,5.596009318702108,62.69551534895605,4201.910887635924,Two year,Electronic check,No,0,1,1,0,0,1,0
53,2.0232603726475156,57.30114223179838,1421.8666509167742,Month-to-month,Credit card,DSL,1,0,1,1,0,1,1
41,0.7846391810717189,75.8181703712198,670.1051530847271,Month-to-month,Mailed check,Fiber optic,1,1,0,1,1,1,0
55,0.6280845730326964,82.52338334382466,640.1789561749154,One year,Mailed check,Fiber optic,1,1,1,1,1,1,0
32,0.42373123658539136,51.63309610306396,306.4912727266549,Month-to-month,Electronic check,Fiber optic,1,1,0,1,0,1,0
61,2.372534021514961,63.77848657295248,1805.9685660753412,Month-to-month,Electronic check,DSL,0,1,0,1,1,1,1
74,0.4936321270750408,43.831187327166944,79.26273838115824,One year,Credit card,DSL,0,1,0,1,0,1,1
34,1.8092345942582926,20.0,467.3633922550798,One year,Bank transfer,Fiber optic,0,0,0,1,0,0,0
33,0.614776682018198,69.00919262827458,545.5590574087297,Two year,Credit card,DSL,0,1,0,0,0,0,0
61,2.1692350168233645,77.17810712509264,1940.992082459954,Two year,Electronic check,No,1,0,1,1,0,1,0
63,3.374147430579269,70.24133618173451,2715.6167843693984,Month-to-month,Electronic check,DSL,0,1,0,1,0,1,1
32,3.0103832228677687,26.008765644912657,1087.1441359897324,One year,Electronic check,Fiber optic,1,0,1,0,1,1,0
33,2.86133974825304,57.98301139847051,2040.0536939436736,Month-to-month,Bank transfer,No,1,0,0,0,1,1,1
35,0.41582626466386696,20.633044798978375,80.04904027664588,One year,Credit card,Fiber optic,1,1,0,1,0,0,1
19,0.1850749380101596,92.3940221530837,91.49452675514657,Month-to-month,Bank transfer,Fiber optic,1,0,1,1,0,0,0
26,2.400950047314362,43.27890835763828,1164.7444819856921,Two year,Mailed check,No,1,1,1,1,0,1,0
24,0.918830849439558,90.10807218919793,1123.787957810164,One year,Credit card,No,1,0,1,0,1,1,0
28,1.1324871992825711,83.91739287368291,1154.1906728061529,Two year,Credit card,DSL,0,1,1,1,0,0,0
39,0.06328908292260761,46.98819294927877,0.0,Two year,Electronic check,Fiber optic,0,1,1,1,0,1,0
43,0.6010657813564949,42.3443009746451,356.38944733830135,Two year,Credit card,No,1,0,1,1,1,0,0
63,0.06851303045515957,72.00740432772676,0.0,Two year,Mailed check,DSL,0,1,1,1,1,1,0
25,4.227002447873579,48.11351925633858,2590.595867096307,Month-to-month,Electronic check,DSL,1,0,1,1,0,1,1
54,0.5578323659898912,67.04969284316415,584.1099190608454,Month-to-month,Electronic check,DSL,1,0,0,0,1,0,1
36,1.6298938077110077,55.34344818386163,1035.7899147867354,Month-to-month,Mailed check,DSL,1,1,1,1,0,0,0
39,0.07951870336109192,29.376831710687334,0.0,Month-to-month,Mailed check,Fiber optic,0,1,1,1,0,0,1
50,2.1983092192290163,20.39063961751082,276.0858528165775,One year,Electronic check,Fiber optic,1,1,1,1,1,1,0
23,0.7802487988646608,69.53368496989194,502.8848129855661,One year,Electronic check,No,0,0,1,1,1,1,0
45,4.5639809893219345,53.768845073387496,2810.852863297067,One year,Credit card,Fiber optic,1,1,0,1,1,0,0
42,4.380624446407483,53.93820366171735,2848.9151967686344,Two year,Credit card,DSL,0,1,1,1,0,1,0
47,0.7869464530842719,78.9172767818757,712.6206821626662,Two year,Credit card,DSL,1,0,0,1,1,0,0
44,4.624481027622359,88.4688455326489,4774.936423675131,Month-to-month,Electronic check,No,0,1,1,1,0,0,1
76,10.0,59.549105572763814,7117.776264485202,Month-to-month,Electronic check,DSL,0,1,0,0,1,0,0
30,3.4906947078845234,58.18802586180277,2487.9333220212475,Month-to-month,Electronic check,DSL,1,1,0,1,1,0,0
32,3.7270009837040603,75.00286066227767,3407.212760618688,Month-to-month,Electronic check,No,0,0,1,1,0,1,1
30,0.5727225198418696,37.86128860600849,70.2411232928333,One year,Bank transfer,Fiber optic,1,1,1,1,1,0,0
31,1.719359597021331,69.46306109495394,1420.3574207366742,One year,Bank transfer,DSL,0,0,0,1,1,1,0
30,0.1392488145146022,76.03771943644308,0.0,One year,Bank transfer,No,0,1,1,1,0,1,0
57,0.19945932369610936,78.60460416835258,278.3139239558672,Two year,Bank transfer,No,1,1,0,1,1,1,0
61,10.0,26.2649459499507,3230.2081556294333,Two year,Electronic check,DSL,0,1,0,1,1,0,0
31,0.7909481188191786,49.772894603821186,382.6106056284856,Month-to-month,Mailed check,No,0,1,0,1,0,1,1
27,2.758112535258224,47.43473494353067,1493.3595244127991,One year,Bank transfer,DSL,1,1,1,1,1,1,0
47,3.286662235463189,66.99773908818426,2596.2605620207833,Month-to-month,Mailed check,Fiber optic,0,1,1,1,1,0,0
31,3.9041842302866505,74.61489159535968,3270.4440578606805,Month-to-month,Electronic check,No,0,1,1,0,1,1,0
49,10.0,94.93420814891962,11425.701795214414,Month-to-month,Mailed check,No,0,0,1,1,1,1,1
43,0.5528156927931942,55.10069039263854,338.2418613594642,Month-to-month,Electronic check,DSL,1,1,0,1,1,1,1
18,0.08237501191388588,55.04855003381572,151.43300783531848,Month-to-month,Electronic check,DSL,1,1,1,0,0,1,1
